 
 ************ USE OF ESRL GMD DATA ****************
 
These data are made freely available to the public and the
scientific community in the belief that their wide dissemination
will lead to greater understanding and new scientific insights.
The availability of these data does not constitute publication
of the data.  NOAA relies on the ethics and integrity of the user to
assure that ESRL receives fair credit for their work.  If the data 
are obtained for potential use in a publication or presentation, 
ESRL should be informed at the outset of the nature of this work.  
If the ESRL data are essential to the work, or if an important 
result or conclusion depends on the ESRL data, co-authorship
may be appropriate.  This should be discussed at an early stage in
the work.  Manuscripts using the ESRL data should be sent to ESRL
for review before they are submitted for publication so we can
insure that the quality and limitations of the data are accurately
represented.
 
Every effort is made to produce the most accurate and precise
measurements possible.  However, we reserve the right to make
corrections to the data based on recalibration of standard gases
or for other reasons deemed scientifically justified.

We are not responsible for results and conclusions based on use
of these data without regard to this warning.
 
File Creation:  2008-10-24 11:21:23
 
File Content: 
 
   Please refer to the species-specific README file in the
   appropriate directory folder at ftp://ftp.cmdl.noaa.gov/ccg.
 
Contact: 
 
   Compound: CO2C14
   Jocelyn Turnbull
   tel: (303) 497-4836
   email: Jocelyn.Turnbull@noaa.gov
 
 ************ RECIPROCITY AGREEMENT ***************
 
Use of these data implies an agreement to reciprocate.
Laboratories making similar measurements agree to make their
own data available to the general public and to the scientific
community in an equally complete and easily accessible form.
Modelers are encouraged to make available to the community,
upon request, their own tools used in the interpretation
of the ESRL data, namely well documented model code, transport
fields, and additional information necessary for other
scientists to repeat the work and to run modified versions.
Model availability includes collaborative support for new
users of the models.
 
 **************************************************
 
site yr mo dy hr mn id me formula value unc flag inst ayr amo ady ahr amn lat lon masl evn comment
NWR 2003 05 27 19 00  1717-91 N   co2c14    72.290     2.820 ..M ci 2004 06 24 12 11  40.0500 -105.5800  3526.00    91759  data|curl: 7222 
NWR 2003 09 23 20 45  1982-99 N   co2c14    68.320     2.600 ..M cr 2004 02 26 12 02  40.0500 -105.5800  3526.00    91809  data|curl: 7093 
NWR 2003 10 07 18 00  1449-99 N   co2c14    67.760     2.600 ..M cr 2004 02 26 12 04  40.0500 -105.5800  3526.00    91814  data|curl: 7095 
NWR 2003 10 07 18 00  1450-99 N   co2c14    67.760     2.600 ..M cr 2004 02 26 12 04  40.0500 -105.5800  3526.00    91815  data|curl: 7095 
NWR 2003 11 04 21 30  6093-66 N   co2c14    64.850     2.600 ..M cr 2004 02 26 12 09  40.0500 -105.5800  3526.00    91824  data|curl: 7100 
NWR 2003 11 04 21 30  6094-66 N   co2c14    64.330     2.600 ..M cr 2004 02 26 12 10  40.0500 -105.5800  3526.00    91825  data|curl: 7101 
NWR 2003 11 04 21 30  6187-66 N   co2c14    64.850     2.600 ..M cr 2004 02 26 12 09  40.0500 -105.5800  3526.00    91826  data|curl: 7100 
NWR 2003 11 04 21 30  6188-66 N   co2c14    64.330     2.600 ..M cr 2004 02 26 12 10  40.0500 -105.5800  3526.00    91827  data|curl: 7101 
NWR 2003 11 25 21 45  1655-99 N   co2c14    70.820     2.600 ..M cr 2004 04 14 12 52  40.0500 -105.5800  3526.00    91830  data|curl: 7143 
NWR 2003 11 25 21 45  1656-99 N   co2c14    70.820     2.600 ..M cr 2004 04 14 12 52  40.0500 -105.5800  3526.00    91831  data|curl: 7143 
NWR 2003 12 09 19 55  2177-99 N   co2c14    68.640     2.600 ..M cr 2004 04 14 12 54  40.0500 -105.5800  3526.00    91838  data|curl: 7145 
NWR 2003 12 09 19 55  2178-99 N   co2c14    68.640     2.600 ..M cr 2004 04 14 12 54  40.0500 -105.5800  3526.00    91839  data|curl: 7145 
NWR 2003 12 23 19 10  1017-99 N   co2c14    66.920     2.600 ..M cr 2004 04 14 12 56  40.0500 -105.5800  3526.00    91840  data|curl: 7147 
NWR 2003 12 23 19 10  1018-99 N   co2c14    67.030     2.600 ..M cr 2004 04 14 12 57  40.0500 -105.5800  3526.00    91841  data|curl: 7148 
NWR 2003 12 23 19 10  1741-99 N   co2c14    66.920     2.600 ..M cr 2004 04 14 12 56  40.0500 -105.5800  3526.00    91842  data|curl: 7147 
NWR 2003 12 23 19 10  1742-99 N   co2c14    67.030     2.600 ..M cr 2004 04 14 12 57  40.0500 -105.5800  3526.00    91843  data|curl: 7148 
NWR 2003 12 30 19 20   269-91 N   co2c14    64.980     2.600 ..M ci 2004 06 24 12 34  40.0500 -105.5800  3526.00    91844  data|curl: 7245 
NWR 2003 12 30 19 20   270-91 N   co2c14    64.980     2.600 ..M ci 2004 06 24 12 34  40.0500 -105.5800  3526.00    91845  data|curl: 7245 
NWR 2004 01 06 19 00  2133-99 N   co2c14    77.730     2.600 .ZM cr 2004 04 14 12 59  40.0500 -105.5800  3526.00    91848  data|curl: 7150 
NWR 2004 01 06 19 00   349-91 N   co2c14    77.730     2.600 .ZM cr 2004 04 14 12 59  40.0500 -105.5800  3526.00    91846  data|curl: 7150 
NWR 2004 01 20 20 40  2615-99 N   co2c14    49.790     2.910 .FM ci 2004 06 24 12 14  40.0500 -105.5800  3526.00    91852  data|curl: 7225 
NWR 2004 01 20 20 40  2616-99 N   co2c14    44.710     2.080 .FM cr 2004 04 14 12 03  40.0500 -105.5800  3526.00    91853  data|curl: 7154 
NWR 2004 01 20 20 40  2635-99 N   co2c14    49.790     2.910 .FM ci 2004 06 24 12 14  40.0500 -105.5800  3526.00    91854  data|curl: 7225 
NWR 2004 01 20 20 40  2636-99 N   co2c14    44.710     2.080 .FM cr 2004 04 14 12 03  40.0500 -105.5800  3526.00    91855  data|curl: 7154 
NWR 2004 02 03 21 20    81-99 N   co2c14    67.900     2.600 ..M cr 2004 06 24 12 16  40.0500 -105.5800  3526.00    91858  data|curl: 7227 
NWR 2004 02 03 21 20    82-99 N   co2c14    66.430     2.600 ..M cr 2004 06 24 12 17  40.0500 -105.5800  3526.00    91859  data|curl: 7228 
NWR 2004 02 03 21 20   983-91 N   co2c14    67.900     2.600 ..M cr 2004 06 24 12 16  40.0500 -105.5800  3526.00    91860  data|curl: 7227 
NWR 2004 02 03 21 20   984-91 N   co2c14    66.430     2.600 ..M cr 2004 06 24 12 17  40.0500 -105.5800  3526.00    91861  data|curl: 7228 
NWR 2004 02 17 20 30  2848-99 N   co2c14    66.700     2.600 ..M cr 2004 04 14 12 08  40.0500 -105.5800  3526.00    91864  data|curl: 7159 
NWR 2004 02 17 20 30  6762-66 N   co2c14    66.700     2.600 ..M cr 2004 04 14 12 08  40.0500 -105.5800  3526.00    91866  data|curl: 7159 
NWR 2004 03 02 21 30  2291-99 N   co2c14    59.110     3.110 .FM cr 2004 06 24 12 22  40.0500 -105.5800  3526.00    91869  data|curl: 7233 
NWR 2004 03 02 21 30  2292-99 N   co2c14    54.690     2.820 .FM cr 2004 06 24 12 26  40.0500 -105.5800  3526.00    91870  data|curl: 7237 
NWR 2004 03 02 21 30  2835-99 N   co2c14    59.110     3.110 .FM cr 2004 06 24 12 22  40.0500 -105.5800  3526.00    91871  data|curl: 7233 
NWR 2004 03 02 21 30  2836-99 N   co2c14    54.690     2.820 .FM cr 2004 06 24 12 26  40.0500 -105.5800  3526.00    91872  data|curl: 7237 
NWR 2004 03 16 21 00  2361-99 N   co2c14    66.760     2.600 ..M cr 2004 06 24 12 28  40.0500 -105.5800  3526.00    91875  data|curl: 7239 
NWR 2004 03 16 21 00  2362-99 N   co2c14    64.750     2.600 ..M cr 2004 06 24 12 29  40.0500 -105.5800  3526.00    91876  data|curl: 7240 
NWR 2004 03 16 21 00  6607-66 N   co2c14    66.760     2.600 ..M cr 2004 06 24 12 28  40.0500 -105.5800  3526.00    91877  data|curl: 7239 
NWR 2004 03 16 21 00  6608-66 N   co2c14    64.750     2.600 ..M cr 2004 06 24 12 29  40.0500 -105.5800  3526.00    91878  data|curl: 7240 
NWR 2004 03 30 17 00  3045-99 N   co2c14    66.760     2.600 .FM cr 2004 06 24 12 31  40.0500 -105.5800  3526.00    91883  data|curl: 7242 
NWR 2004 03 30 17 00  3046-99 N   co2c14    68.480     2.600 .FM cr 2004 06 24 12 32  40.0500 -105.5800  3526.00    91884  data|curl: 7243 
NWR 2004 03 30 17 00   771-99 N   co2c14    66.760     2.600 .FM cr 2004 06 24 12 31  40.0500 -105.5800  3526.00    91881  data|curl: 7242 
NWR 2004 03 30 17 00   772-99 N   co2c14    68.480     2.600 .FM cr 2004 06 24 12 32  40.0500 -105.5800  3526.00    91882  data|curl: 7243 
NWR 2004 04 13 20 00   123-99 N   co2c14    67.070     2.600 ..M cr 2004 06 24 12 35  40.0500 -105.5800  3526.00    91887  data|curl: 7246 
NWR 2004 04 13 20 00   124-99 N   co2c14    56.880     3.350 A.M cr 2004 06 24 12 37  40.0500 -105.5800  3526.00    91888  data|curl: 7248 
NWR 2004 04 13 20 00  2185-99 N   co2c14    67.070     2.600 ..M cr 2004 06 24 12 35  40.0500 -105.5800  3526.00    91889  data|curl: 7246 
NWR 2004 04 13 20 00  2186-99 N   co2c14    56.880     3.350 A.M cr 2004 06 24 12 37  40.0500 -105.5800  3526.00    91890  data|curl: 7248 
NWR 2004 04 27 20 40  1219-99 N   co2c14    66.740     2.600 ..M cr 2004 10 26 12 41  40.0500 -105.5800  3526.00    91893  data|curl: 7312 
NWR 2004 04 27 20 40  1220-99 N   co2c14    68.090     2.700 ... ci 2005 08 31 12 13  40.0500 -105.5800  3526.00    91894  data|curl: 7836 
NWR 2004 04 27 20 40  2043-99 N   co2c14    66.740     2.600 ..M cr 2004 10 26 12 41  40.0500 -105.5800  3526.00    91895  data|curl: 7312 
NWR 2004 05 04 20 45   317-99 N   co2c14    62.270     2.600 ..M cr 2004 10 26 12 42  40.0500 -105.5800  3526.00    91896  data|curl: 7313 
NWR 2004 05 04 20 45   318-99 N   co2c14    62.270     2.600 ..M cr 2004 10 26 12 42  40.0500 -105.5800  3526.00    91897  data|curl: 7313 
NWR 2004 05 11 15 45  1029-91 N   co2c14    63.670     2.600 ..M cr 2004 10 26 12 44  40.0500 -105.5800  3526.00    91900  data|curl: 7315 
NWR 2004 05 11 15 45  1030-91 N   co2c14    71.770     2.600 A.M cr 2004 10 26 12 45  40.0500 -105.5800  3526.00    91901  data|curl: 7316 
NWR 2004 05 11 15 45   413-99 N   co2c14    63.670     2.600 ..M cr 2004 10 26 12 44  40.0500 -105.5800  3526.00    91898  data|curl: 7315 
NWR 2004 05 11 15 45   414-99 N   co2c14    71.770     2.600 A.M cr 2004 10 26 12 45  40.0500 -105.5800  3526.00    91899  data|curl: 7316 
NWR 2004 05 25 16 45  2511-99 N   co2c14    60.690     2.600 ..M cr 2004 10 26 12 47  40.0500 -105.5800  3526.00    91904  data|curl: 7318 
NWR 2004 05 25 16 45  2512-99 N   co2c14    60.180     2.600 ..M cr 2004 10 26 12 48  40.0500 -105.5800  3526.00    91905  data|curl: 7319 
NWR 2004 05 25 16 45  4241-91 N   co2c14    60.690     2.600 ..M cr 2004 10 26 12 47  40.0500 -105.5800  3526.00    91906  data|curl: 7318 
NWR 2004 05 25 16 45  4242-91 N   co2c14    60.180     2.600 ..M cr 2004 10 26 12 48  40.0500 -105.5800  3526.00    91907  data|curl: 7319 
NWR 2004 06 08 16 15  1439-99 N   co2c14    66.390     2.600 ..M cr 2004 10 26 12 53  40.0500 -105.5800  3526.00    91912  data|curl: 7324 
NWR 2004 06 08 16 15  1440-99 N   co2c14    62.430     2.600 ..M cr 2004 10 26 12 56  40.0500 -105.5800  3526.00    91913  data|curl: 7327 
NWR 2004 06 08 16 15   975-99 N   co2c14    66.390     2.600 ..M cr 2004 10 26 12 53  40.0500 -105.5800  3526.00    91910  data|curl: 7324 
NWR 2004 06 08 16 15   976-99 N   co2c14    62.430     2.600 ..M cr 2004 10 26 12 56  40.0500 -105.5800  3526.00    91911  data|curl: 7327 
NWR 2004 06 29 18 00  3371-99 N   co2c14    68.540     2.600 ..M cr 2004 10 26 12 50  40.0500 -105.5800  3526.00    91919  data|curl: 7321 
NWR 2004 06 29 18 00  3372-99 N   co2c14    64.320     2.600 ..M cr 2004 10 26 12 51  40.0500 -105.5800  3526.00    91920  data|curl: 7322 
NWR 2004 06 29 18 00    41-99 N   co2c14    68.540     2.600 ..M cr 2004 10 26 12 50  40.0500 -105.5800  3526.00    91917  data|curl: 7321 
NWR 2004 06 29 18 00    42-99 N   co2c14    64.320     2.600 ..M cr 2004 10 26 12 51  40.0500 -105.5800  3526.00    91918  data|curl: 7322 
NWR 2004 07 13 19 35  1859-99 N   co2c14    71.360     2.600 ..M cr 2004 10 26 12 00  40.0500 -105.5800  3526.00    91923  data|curl: 7331 
NWR 2004 07 13 19 35  1860-99 N   co2c14    67.890     2.600 ..M cr 2004 10 26 12 02  40.0500 -105.5800  3526.00    91924  data|curl: 7333 
NWR 2004 07 13 19 35  6053-66 N   co2c14    71.360     2.600 ..M cr 2004 10 26 12 00  40.0500 -105.5800  3526.00    91925  data|curl: 7331 
NWR 2004 07 13 19 35  6054-66 N   co2c14    67.890     2.600 ..M cr 2004 10 26 12 02  40.0500 -105.5800  3526.00    91926  data|curl: 7333 
NWR 2004 07 27 15 35  1187-99 N   co2c14    64.190     2.600 ..M cr 2004 10 26 12 57  40.0500 -105.5800  3526.00    91929  data|curl: 7328 
NWR 2004 07 27 15 35  1188-99 N   co2c14    61.140     2.600 ..M cr 2004 10 26 12 59  40.0500 -105.5800  3526.00    91930  data|curl: 7330 
NWR 2004 07 27 15 35  3269-99 N   co2c14    64.190     2.600 ..M cr 2004 10 26 12 57  40.0500 -105.5800  3526.00    91931  data|curl: 7328 
NWR 2004 07 27 15 35  3270-99 N   co2c14    61.140     2.600 ..M cr 2004 10 26 12 59  40.0500 -105.5800  3526.00    91932  data|curl: 7330 
NWR 2004 08 10 17 35  1063-99 N   co2c14    63.150     2.600 ..M cr 2004 10 26 12 03  40.0500 -105.5800  3526.00    91937  data|curl: 7334 
NWR 2004 08 10 17 35  1064-99 N   co2c14    61.550     2.600 ..M cr 2004 10 26 12 05  40.0500 -105.5800  3526.00    91938  data|curl: 7336 
NWR 2004 08 10 17 35   249-99 N   co2c14    63.150     2.600 ..M cr 2004 10 26 12 03  40.0500 -105.5800  3526.00    91935  data|curl: 7334 
NWR 2004 08 10 17 35   250-99 N   co2c14    61.550     2.600 ..M cr 2004 10 26 12 05  40.0500 -105.5800  3526.00    91936  data|curl: 7336 
NWR 2004 08 24 19 00  1041-99 N   co2c14    70.320     2.600 ..M cr 2004 10 26 12 06  40.0500 -105.5800  3526.00    91941  data|curl: 7337 
NWR 2004 08 24 19 00  1042-99 N   co2c14    64.690     2.600 ..M cr 2004 10 26 12 08  40.0500 -105.5800  3526.00    91942  data|curl: 7339 
NWR 2004 08 24 19 00  1981-99 N   co2c14    70.320     2.600 ..M cr 2004 10 26 12 06  40.0500 -105.5800  3526.00    91943  data|curl: 7337 
NWR 2004 08 24 19 00  1982-99 N   co2c14    64.690     2.600 ..M cr 2004 10 26 12 08  40.0500 -105.5800  3526.00    91944  data|curl: 7339 
NWR 2004 09 07 19 00  2729-99 N   co2c14    69.670     2.700 ..M ci 2005 08 31 12 14  40.0300 -105.5600  3526.00   188908  data|curl: 7837 
NWR 2004 09 07 19 00  2730-99 N   co2c14    66.520     1.800 ..M ci 2005 09 27 12 13  40.0300 -105.5600  3526.00   188909  data|curl: 7876 
NWR 2004 09 07 19 00  3081-99 N   co2c14    69.670     2.700 ..M ci 2005 08 31 12 14  40.0300 -105.5600  3526.00   188963  data|curl: 7837 
NWR 2004 09 07 19 00  3082-99 N   co2c14    66.520     1.800 ..M ci 2005 09 27 12 13  40.0300 -105.5600  3526.00   188964  data|curl: 7876 
NWR 2004 09 28 20 45  2313-99 N   co2c14    62.550     2.700 ..M ci 2005 08 31 12 15  40.0300 -105.5600  3526.00   189952  data|curl: 7838 
NWR 2004 09 28 20 45  2314-99 N   co2c14    63.130     1.800 ..M ci 2005 09 27 12 14  40.0300 -105.5600  3526.00   189953  data|curl: 7877 
NWR 2004 09 28 20 45   883-99 N   co2c14    62.550     2.700 ..M ci 2005 08 31 12 15  40.0300 -105.5600  3526.00   189803  data|curl: 7838 
NWR 2004 09 28 20 45   884-99 N   co2c14    63.130     1.800 ..M ci 2005 09 27 12 14  40.0300 -105.5600  3526.00   189804  data|curl: 7877 
NWR 2004 10 12 17 15  2979-99 N   co2c14    63.380     2.740 ..M ci 2005 08 31 12 16  40.0300 -105.5600  3526.00   190504  data|curl: 7839 
NWR 2004 10 12 17 15  2980-99 N   co2c14    63.220     1.800 ..M ci 2005 09 27 12 15  40.0300 -105.5600  3526.00   190505  data|curl: 7878 
NWR 2004 10 12 17 15  3149-99 N   co2c14    63.380     2.740 ..M ci 2005 08 31 12 16  40.0300 -105.5600  3526.00   190522  data|curl: 7839 
NWR 2004 10 12 17 15  3150-99 N   co2c14    63.220     1.800 ..M ci 2005 09 27 12 15  40.0300 -105.5600  3526.00   190523  data|curl: 7878 
NWR 2004 10 26 19 45  3465-99 N   co2c14    63.540     2.700 ..M ci 2005 08 31 12 17  40.0300 -105.5600  3526.00   191281  data|curl: 7840 
NWR 2004 10 26 19 45  3466-99 N   co2c14    66.660     1.800 ..M ci 2005 09 27 12 16  40.0300 -105.5600  3526.00   191282  data|curl: 7879 
NWR 2004 10 26 19 45  6157-66 N   co2c14    63.540     2.700 ..M ci 2005 08 31 12 17  40.0300 -105.5600  3526.00   191283  data|curl: 7840 
NWR 2004 10 26 19 45  6158-66 N   co2c14    66.660     1.800 ..M ci 2005 09 27 12 16  40.0300 -105.5600  3526.00   191284  data|curl: 7879 
NWR 2004 11 09 22 00  1743-99 N   co2c14    64.030     2.700 ..M ci 2005 08 31 12 18  40.0300 -105.5600  3526.00   192073  data|curl: 7841 
NWR 2004 11 09 22 00  1744-99 N   co2c14    60.890     1.800 ..M ci 2005 09 27 12 17  40.0300 -105.5600  3526.00   192074  data|curl: 7880 
NWR 2004 11 09 22 00  2515-99 N   co2c14    64.030     2.700 ..M ci 2005 08 31 12 18  40.0300 -105.5600  3526.00   192019  data|curl: 7841 
NWR 2004 11 09 22 00  2516-99 N   co2c14    60.890     1.800 ..M ci 2005 09 27 12 17  40.0300 -105.5600  3526.00   192020  data|curl: 7880 
NWR 2004 11 23 22 00  2687-99 N   co2c14    62.410     2.700 ..M ci 2005 08 31 12 19  40.0300 -105.5600  3526.00   192532  data|curl: 7842 
NWR 2004 11 23 22 00  2688-99 N   co2c14    59.820     1.800 ..M ci 2005 09 27 12 18  40.0300 -105.5600  3526.00   192533  data|curl: 7881 
NWR 2004 11 23 22 00  3401-99 N   co2c14    62.410     2.700 ..M ci 2005 08 31 12 19  40.0300 -105.5600  3526.00   192530  data|curl: 7842 
NWR 2004 11 23 22 00  3402-99 N   co2c14    59.820     1.800 ..M ci 2005 09 27 12 18  40.0300 -105.5600  3526.00   192531  data|curl: 7881 
NWR 2004 12 07 22 30  2743-99 N   co2c14    61.340     2.900 ..M ci 2005 08 31 12 20  40.0300 -105.5600  3526.00   192841  data|curl: 7843 
NWR 2004 12 07 22 30  2744-99 N   co2c14    62.630     1.800 ..M ci 2005 09 27 12 19  40.0300 -105.5600  3526.00   192842  data|curl: 7882 
NWR 2004 12 07 22 30  3127-99 N   co2c14    61.340     2.900 ..M ci 2005 08 31 12 20  40.0300 -105.5600  3526.00   192833  data|curl: 7843 
NWR 2004 12 07 22 30  3128-99 N   co2c14    62.630     1.800 ..M ci 2005 09 27 12 19  40.0300 -105.5600  3526.00   192834  data|curl: 7882 
NWR 2004 12 21 21 50  1587-99 N   co2c14    61.450     2.700 .FM ci 2005 08 31 12 24  40.0300 -105.5600  3526.00   193349  data|curl: 7847 
NWR 2004 12 21 21 50  1588-99 N   co2c14    59.020     1.800 .FM ci 2005 09 27 12 20  40.0300 -105.5600  3526.00   193350  data|curl: 7883 
NWR 2004 12 21 21 50   673-99 N   co2c14    61.450     2.700 .FM ci 2005 08 31 12 24  40.0300 -105.5600  3526.00   193363  data|curl: 7847 
NWR 2004 12 21 21 50   674-99 N   co2c14    59.020     1.800 .FM ci 2005 09 27 12 20  40.0300 -105.5600  3526.00   193364  data|curl: 7883 
NWR 2005 01 04 21 30  3230-99 N   co2c14    53.140     2.700 .FM ci 2005 08 31 12 25  40.0300 -105.5600  3526.00   193765  data|curl: 7848 
NWR 2005 01 04 21 30   894-99 N   co2c14    53.140     2.700 .FM ci 2005 08 31 12 25  40.0300 -105.5600  3526.00   193767  data|curl: 7848 
NWR 2005 01 17 21 10  2017-99 N   co2c14    60.040     2.730 ..M ci 2005 08 31 12 26  40.0300 -105.5600  3526.00   194261  data|curl: 7849 
NWR 2005 01 17 21 10  2018-99 N   co2c14    63.880     1.800 ..M ci 2005 09 27 12 23  40.0300 -105.5600  3526.00   194262  data|curl: 7886 
NWR 2005 01 17 21 10  3713-99 N   co2c14    60.040     2.730 ..M ci 2005 08 31 12 26  40.0300 -105.5600  3526.00   194293  data|curl: 7849 
NWR 2005 01 17 21 10  3714-99 N   co2c14    63.880     1.800 ..M ci 2005 09 27 12 23  40.0300 -105.5600  3526.00   194294  data|curl: 7886 
NWR 2005 02 08 22 00  2591-99 N   co2c14    57.840     2.700 ..M ci 2005 08 31 12 28  40.0300 -105.5600  3526.00   195316  data|curl: 7851 
NWR 2005 02 08 22 00  2592-99 N   co2c14    55.610     1.800 ..M ci 2005 09 27 12 24  40.0300 -105.5600  3526.00   195317  data|curl: 7887 
NWR 2005 02 08 22 00  2753-99 N   co2c14    57.840     2.700 ..M ci 2005 08 31 12 28  40.0300 -105.5600  3526.00   195318  data|curl: 7851 
NWR 2005 02 08 22 00  2754-99 N   co2c14    55.610     1.800 ..M ci 2005 09 27 12 24  40.0300 -105.5600  3526.00   195319  data|curl: 7887 
NWR 2005 02 22 22 00  1353-99 N   co2c14    54.800     2.840 .FM ci 2005 08 31 12 29  40.0300 -105.5600  3526.00   196281  data|curl: 7852 
NWR 2005 02 22 22 00  1354-99 N   co2c14    51.070     1.800 .FM ci 2005 09 27 12 25  40.0300 -105.5600  3526.00   196282  data|curl: 7888 
NWR 2005 02 22 22 00  4057-99 N   co2c14    54.800     2.840 .FM ci 2005 08 31 12 29  40.0300 -105.5600  3526.00   196283  data|curl: 7852 
NWR 2005 02 22 22 00  4058-99 N   co2c14    51.070     1.800 .FM ci 2005 09 27 12 25  40.0300 -105.5600  3526.00   196284  data|curl: 7888 
NWR 2005 03 08 21 30  2859-99 N   co2c14    58.320     2.700 ..M ci 2005 08 31 12 30  40.0300 -105.5600  3526.00   196527  data|curl: 7853 
NWR 2005 03 08 21 30  2860-99 N   co2c14    64.360     1.800 ..M ci 2005 09 27 12 26  40.0300 -105.5600  3526.00   196528  data|curl: 7889 
NWR 2005 03 08 21 30  3865-99 N   co2c14    58.320     2.700 ..M ci 2005 08 31 12 30  40.0300 -105.5600  3526.00   196525  data|curl: 7853 
NWR 2005 03 08 21 30  3866-99 N   co2c14    64.360     1.800 ..M ci 2005 09 27 12 26  40.0300 -105.5600  3526.00   196526  data|curl: 7889 
NWR 2005 03 22 22 30  1117-99 N   co2c14    58.350     2.700 ..M ci 2005 08 31 12 31  40.0300 -105.5600  3526.00   197475  data|curl: 7854 
